miRNA;Target
hsa-miR-101-3p;IL20RB
hsa-miR-101-3p;C1orf147
hsa-miR-101-3p;C1orf147
hsa-miR-101-3p;BTRC
hsa-miR-101-3p;NXT2
hsa-miR-101-3p;NANOGNB
hsa-miR-101-3p;NANOGNB
hsa-miR-101-3p;ZNF223
hsa-miR-101-3p;UGT2A2
hsa-miR-101-3p;PQLC2L
hsa-miR-101-3p;PQLC2L
hsa-miR-101-3p;UGT2A1
hsa-miR-101-3p;DCAF12L2
hsa-miR-101-3p;DCAF12L2
hsa-miR-101-3p;CLIC4
hsa-miR-101-3p;CLIC4
hsa-miR-101-3p;DNAJA1
hsa-miR-101-3p;GRIK3
hsa-miR-101-3p;GRIK3
hsa-miR-101-3p;NAP1L1
hsa-miR-101-3p;PIAS1
hsa-miR-101-3p;SLC30A5
hsa-miR-101-3p;TBX18
hsa-miR-101-3p;TBX18
hsa-miR-101-3p;ZC3H11A
hsa-miR-101-3p;ZC3H11A
hsa-miR-101-3p;RMI1
hsa-miR-101-3p;ZNF100
hsa-miR-101-3p;ANKRD11
hsa-miR-101-3p;ANKRD11
hsa-miR-101-3p;MNX1
hsa-miR-101-3p;PEX5L
hsa-miR-101-3p;PEX5L
hsa-miR-101-3p;RNF111
hsa-miR-101-3p;RNF111
hsa-miR-101-3p;UBE2A
hsa-miR-101-3p;UBE2A
hsa-miR-101-3p;FKBP14
hsa-miR-101-3p;FKBP14
hsa-miR-101-3p;RMI1
hsa-miR-101-3p;IL20RB
hsa-miR-101-3p;IL20RB
hsa-miR-101-3p;DNAJA1
hsa-miR-101-3p;C1orf147
hsa-miR-101-3p;C1orf147
hsa-miR-101-3p;BTRC
hsa-miR-101-3p;CLIC4
hsa-miR-101-3p;CLIC4
hsa-miR-101-3p;DNAJA1
hsa-miR-101-3p;RMI1
hsa-miR-101-3p;ANKRD11
hsa-miR-101-3p;ANKRD11
hsa-miR-101-3p;CLIC4
hsa-miR-101-3p;CLIC4
hsa-miR-101-3p;LCOR
hsa-miR-101-3p;MNX1
hsa-miR-101-3p;RAC1
hsa-miR-101-3p;RAC1
hsa-miR-101-3p;SPATA2
hsa-miR-101-3p;SPATA2
hsa-miR-101-3p;ZCCHC2
hsa-miR-101-3p;ZCCHC2
hsa-miR-101-3p;C1orf147
hsa-miR-101-3p;C1orf147
hsa-miR-101-3p;MFSD6
hsa-miR-101-3p;MFSD6
hsa-miR-101-3p;PGBD4
hsa-miR-101-3p;ANKRD11
hsa-miR-101-3p;ANKRD11
hsa-miR-101-3p;FAM84B
hsa-miR-101-3p;FZD6
hsa-miR-101-3p;FZD6
hsa-miR-101-3p;KPNA2
hsa-miR-101-3p;KPNA2
hsa-miR-101-3p;PSPC1
hsa-miR-101-3p;RAC1
hsa-miR-101-3p;RAC1
hsa-miR-101-3p;SPATA2
hsa-miR-101-3p;SPATA2
hsa-miR-101-3p;ZC3H11A
hsa-miR-101-3p;ZC3H11A
hsa-miR-101-3p;RMI1
hsa-miR-101-3p;ZNF645
hsa-miR-101-3p;ZNF645
hsa-miR-101-3p;DNAJC28
hsa-miR-101-3p;DNAJC28
hsa-miR-101-3p;AP1G1
hsa-miR-101-3p;AP1G1
hsa-miR-101-3p;MAP3K4
hsa-miR-101-3p;MAP3K4
hsa-miR-101-3p;SLC35F5
hsa-miR-101-3p;SLC35F5
hsa-miR-101-3p;SUB1
hsa-miR-101-3p;CDKN1A
hsa-miR-101-3p;DICER1
hsa-miR-101-3p;RMI1
hsa-miR-101-3p;ANKRD11
hsa-miR-101-3p;ANKRD11
hsa-miR-101-3p;ARAP2
hsa-miR-101-3p;ARAP2
hsa-miR-101-3p;BCL2L11
hsa-miR-101-3p;BCL2L11
hsa-miR-101-3p;BZW1
hsa-miR-101-3p;BZW1
hsa-miR-101-3p;C8orf4
hsa-miR-101-3p;C9orf41
hsa-miR-101-3p;CCNF
hsa-miR-101-3p;CD81
hsa-miR-101-3p;CDKN1A
hsa-miR-101-3p;CPS1
hsa-miR-101-3p;CPS1
hsa-miR-101-3p;DAZAP2
hsa-miR-101-3p;FNDC3A
hsa-miR-101-3p;FNDC3A
hsa-miR-101-3p;FZD6
hsa-miR-101-3p;FZD6
hsa-miR-101-3p;G3BP1
hsa-miR-101-3p;GPAM
hsa-miR-101-3p;HNRNPF
hsa-miR-101-3p;TOR1AIP2
hsa-miR-101-3p;TOR1AIP2
hsa-miR-101-3p;KPNA2
hsa-miR-101-3p;KPNA2
hsa-miR-101-3p;KPNA2
hsa-miR-101-3p;KPNA2
hsa-miR-101-3p;MCL1
hsa-miR-101-3p;MCL1
hsa-miR-101-3p;NACC1
hsa-miR-101-3p;NACC1
hsa-miR-101-3p;NCKAP1
hsa-miR-101-3p;NR2F2
hsa-miR-101-3p;NR2F2
hsa-miR-101-3p;PAPD7
hsa-miR-101-3p;PIK3C2B
hsa-miR-101-3p;PPP1CC
hsa-miR-101-3p;PPP1R15B
hsa-miR-101-3p;PPP2R5E
hsa-miR-101-3p;PRKAA1
hsa-miR-101-3p;PSPC1
hsa-miR-101-3p;RAC1
hsa-miR-101-3p;RAC1
hsa-miR-101-3p;REL
hsa-miR-101-3p;RRM2
hsa-miR-101-3p;SGPL1
hsa-miR-101-3p;SGPL1
hsa-miR-101-3p;SLC38A2
hsa-miR-101-3p;SREBF2
hsa-miR-101-3p;STX16
hsa-miR-101-3p;STX16
hsa-miR-101-3p;STYX
hsa-miR-101-3p;SUB1
hsa-miR-101-3p;TGFBR2
hsa-miR-101-3p;TGOLN2
hsa-miR-101-3p;TMED5
hsa-miR-101-3p;TMED5
hsa-miR-101-3p;TMED5
hsa-miR-101-3p;TMTC3
hsa-miR-101-3p;TNFAIP1
hsa-miR-101-3p;TSN
hsa-miR-101-3p;ZC3H11A
hsa-miR-101-3p;ZC3H11A
hsa-miR-101-3p;ZFX
hsa-miR-101-3p;ZFX
hsa-miR-101-3p;SNRNP27
hsa-miR-101-3p;COX10
hsa-miR-101-3p;COX10
hsa-miR-101-3p;SLC11A2
hsa-miR-101-3p;L2HGDH
hsa-miR-101-3p;SLC25A33
hsa-miR-101-3p;RMI1
hsa-miR-101-3p;QDPR
hsa-miR-101-3p;USP36
hsa-miR-101-3p;ANKRD17
hsa-miR-101-3p;ZNF654
hsa-miR-101-3p;ANKRD17
hsa-miR-101-3p;ZNF480
hsa-miR-101-3p;ZNF480
hsa-miR-30b-5p;SOCS1
hsa-miR-30b-5p;BCL6
hsa-miR-30b-5p;SMAD1
hsa-miR-30b-5p;CCNE2
hsa-miR-30b-5p;Snai1
hsa-miR-30b-5p;SNAI1
hsa-miR-30b-5p;CAT
hsa-miR-30b-5p;KLHL28
hsa-miR-30b-5p;USP53
hsa-miR-30b-5p;CHD1
hsa-miR-30b-5p;COPS7B
hsa-miR-30b-5p;MYO1E
hsa-miR-30b-5p;RGMB
hsa-miR-30b-5p;FBXO3
hsa-miR-30b-5p;SRPR
hsa-miR-30b-5p;BLOC1S6
hsa-miR-30b-5p;PLIN3
hsa-miR-30b-5p;KBTBD6
hsa-miR-30b-5p;ZNF543
hsa-miR-30b-5p;ZFYVE20
hsa-miR-30b-5p;FAM8A1
hsa-miR-30b-5p;NCOA6
hsa-miR-30b-5p;TRERF1
hsa-miR-30b-5p;ZNF567
hsa-miR-30b-5p;DCAF12
hsa-miR-30b-5p;CLDN12
hsa-miR-30b-5p;PNN
hsa-miR-30b-5p;WDR89
hsa-miR-30b-5p;PHF13
hsa-miR-30b-5p;RRAGD
hsa-miR-30b-5p;ZBTB38
hsa-miR-30b-5p;PDCD10
hsa-miR-30b-5p;ZNF770
hsa-miR-30b-5p;NACC2
hsa-miR-30b-5p;FRZB
hsa-miR-30b-5p;METTL21D
hsa-miR-30b-5p;ZDHHC17
hsa-miR-30b-5p;CDCA7
hsa-miR-30b-5p;HIC2
hsa-miR-30b-5p;OTUD4
hsa-miR-30b-5p;GLCE
hsa-miR-30b-5p;SNTB2
hsa-miR-30b-5p;ARID3A
hsa-miR-30b-5p;AZIN1
hsa-miR-30b-5p;GNA13
hsa-miR-30b-5p;NAA25
hsa-miR-30b-5p;CD2AP
hsa-miR-30b-5p;TNRC6C
hsa-miR-30b-5p;SOX4
hsa-miR-30b-5p;EML4
hsa-miR-30b-5p;AP2A1
hsa-miR-30b-5p;ATG12
hsa-miR-30b-5p;SYPL1
hsa-miR-30b-5p;BDP1
hsa-miR-30b-5p;PGM3
hsa-miR-30b-5p;DDAH1
hsa-miR-30b-5p;SH2B3
hsa-miR-30b-5p;RFX7
hsa-miR-30b-5p;KLF10
hsa-miR-30b-5p;YOD1
hsa-miR-30b-5p;GNPDA1
hsa-miR-30b-5p;TAOK1
hsa-miR-30b-5p;GFPT2
hsa-miR-30b-5p;B3GNT5
hsa-miR-30b-5p;MIER3
hsa-miR-30b-5p;PIP4K2A
hsa-miR-30b-5p;CAMKV
hsa-miR-30b-5p;IMPDH2
hsa-miR-30b-5p;KLF4
hsa-miR-30b-5p;LRP8
hsa-miR-30b-5p;TSHZ3
hsa-miR-30b-5p;ATP5C1
hsa-miR-30b-5p;BAZ1B
hsa-miR-30b-5p;RUNX2
hsa-miR-30b-5p;NIPBL
hsa-miR-30b-5p;FEM1B
hsa-miR-30b-5p;WDR43
hsa-miR-30b-5p;STX17
hsa-miR-30b-5p;IKZF4
hsa-miR-30b-5p;CSF1
hsa-miR-30b-5p;POLRMT
hsa-miR-30b-5p;CHAT
hsa-miR-30b-5p;CEP152
hsa-miR-30b-5p;FERMT2
hsa-miR-30b-5p;HEY1
hsa-miR-30b-5p;RAB18
hsa-miR-30b-5p;OLFML2B
hsa-miR-30b-5p;RBBP7
hsa-miR-30b-5p;SERBP1
hsa-miR-30b-5p;MATR3
hsa-miR-30b-5p;RPS4X
hsa-miR-30b-5p;EYA3
hsa-miR-30b-5p;APLN
hsa-miR-30b-5p;G3BP1
hsa-miR-30b-5p;RAB22A
hsa-miR-30b-5p;PARP1
hsa-miR-30b-5p;TMED5
hsa-miR-30b-5p;EIF2B1
hsa-miR-30b-5p;ACER3
hsa-miR-30b-5p;WDR37
hsa-miR-30b-5p;CYB5B
hsa-miR-30b-5p;HMGN2
hsa-miR-30b-5p;ACTR10
hsa-miR-30b-5p;KLHL15
hsa-miR-30b-5p;C1QBP
hsa-miR-30b-5p;PPP1R12B
hsa-miR-30b-5p;FAM134C
hsa-miR-30b-5p;RNF34
hsa-miR-30b-5p;TRIM59
hsa-miR-30b-5p;TMEM106B
hsa-miR-30b-5p;MCFD2
hsa-miR-30b-5p;RPS27A
hsa-miR-30b-5p;SNRNP200
hsa-miR-30b-5p;ZNF589
hsa-miR-30b-5p;SHC1
hsa-miR-30b-5p;TTLL12
hsa-miR-30b-5p;ZNF646
hsa-miR-30b-5p;GNAZ
hsa-miR-30b-5p;ARF1
hsa-miR-30b-5p;RBM14
hsa-miR-30b-5p;SKIL
hsa-miR-30b-5p;DNMT1
hsa-miR-30b-5p;PRMT7
hsa-miR-30b-5p;POU4F1
hsa-miR-30b-5p;PCNT
hsa-miR-30b-5p;ELOVL4
hsa-miR-30b-5p;ERG
hsa-miR-30b-5p;BECN1
hsa-miR-30b-5p;SERPINE1
hsa-miR-30b-5p;DLL4
hsa-miR-30b-5p;SIX1
hsa-miR-30b-5p;BCL9
hsa-miR-30b-5p;NOTCH1
hsa-miR-30b-5p;PCGF5
hsa-miR-30b-5p;KIF11
hsa-miR-30b-5p;LCOR
hsa-miR-30b-5p;SLC35C1
hsa-miR-30b-5p;TFDP1
hsa-miR-30b-5p;KPNA6
hsa-miR-30b-5p;S100PBP
hsa-miR-30b-5p;FOXG1
hsa-miR-30b-5p;TNRC6A
hsa-miR-30b-5p;PSMD7
hsa-miR-30b-5p;RNF138
hsa-miR-30b-5p;LRRC8B
hsa-miR-30b-5p;LDLR
hsa-miR-30b-5p;ZNF507
hsa-miR-30b-5p;PCMTD2
hsa-miR-30b-5p;LCLAT1
hsa-miR-30b-5p;ASB3
hsa-miR-30b-5p;SLC35G2
hsa-miR-30b-5p;MBNL1
hsa-miR-30b-5p;FBXO45
hsa-miR-30b-5p;SEC24A
hsa-miR-30b-5p;SFXN1
hsa-miR-30b-5p;SOBP
hsa-miR-30b-5p;ENPP4
hsa-miR-30b-5p;SP4
hsa-miR-30b-5p;PEG10
hsa-miR-30b-5p;FAM91A1
hsa-miR-30b-5p;RAD23B
hsa-miR-30b-5p;KIF5B
hsa-miR-30b-5p;NFAT5
hsa-miR-30b-5p;ZNF264
hsa-miR-30b-5p;STRIP1
hsa-miR-30b-5p;CEP350
hsa-miR-30b-5p;IER5
hsa-miR-30b-5p;MTR
hsa-miR-30b-5p;ZBTB39
hsa-miR-30b-5p;STX12
hsa-miR-30b-5p;WDFY2
hsa-miR-30b-5p;TPRG1L
hsa-miR-30b-5p;RNF220
hsa-miR-30b-5p;JDP2
hsa-miR-30b-5p;PLEKHO2
hsa-miR-30b-5p;IL21R
hsa-miR-30b-5p;PAPD5
hsa-miR-30b-5p;ZNRF1
hsa-miR-30b-5p;RNF135
hsa-miR-30b-5p;GALNT1
hsa-miR-30b-5p;LRRC8D
hsa-miR-30b-5p;MAST3
hsa-miR-30b-5p;RRM2
hsa-miR-30b-5p;IFNAR2
hsa-miR-30b-5p;NRBP1
hsa-miR-30b-5p;RASGRP3
hsa-miR-30b-5p;PLXNA1
hsa-miR-30b-5p;GNAI2
hsa-miR-30b-5p;GAB1
hsa-miR-30b-5p;PPARGC1B
hsa-miR-30b-5p;PRDM1
hsa-miR-30b-5p;KLHDC10
hsa-miR-30b-5p;PHTF2
hsa-miR-30b-5p;DBF4
hsa-miR-30b-5p;MTDH
hsa-miR-30b-5p;JADE3
hsa-miR-30b-5p;ADO
hsa-miR-30b-5p;LYPLAL1
hsa-miR-30b-5p;RAP1B
hsa-miR-30b-5p;MKRN3
hsa-miR-30b-5p;IREB2
hsa-miR-30b-5p;DHX40
hsa-miR-30b-5p;RAB10
hsa-miR-30b-5p;XPO1
hsa-miR-30b-5p;SETD5
hsa-miR-30b-5p;N4BP2
hsa-miR-30b-5p;MFAP3
hsa-miR-30b-5p;NAPG
hsa-miR-30b-5p;TBPL1
hsa-miR-30b-5p;UBE3C
hsa-miR-30b-5p;CBX3
hsa-miR-30b-5p;TMED2
hsa-miR-30b-5p;MBNL2
hsa-miR-30b-5p;CCNF
hsa-miR-30b-5p;CBX2
hsa-miR-30b-5p;CDC7
hsa-miR-30b-5p;MTF2
hsa-miR-30b-5p;SAE1
hsa-miR-30b-5p;ZNF460
hsa-miR-30b-5p;FOXN2
hsa-miR-30b-5p;FYTTD1
hsa-miR-30b-5p;BAG4
hsa-miR-30b-5p;MZT1
hsa-miR-30b-5p;ZXDB
hsa-miR-30b-5p;H6PD
hsa-miR-30b-5p;PDGFRB
hsa-miR-30b-5p;TP53
hsa-miR-30b-5p;BCL2
hsa-miR-30b-5p;TGFA
hsa-miR-30b-5p;CHST15
hsa-miR-30b-5p;SEC61A2
hsa-miR-30b-5p;ROCK2
hsa-miR-30b-5p;NCOA3
hsa-miR-30b-5p;TSPYL1
hsa-miR-30b-5p;PGGT1B
hsa-miR-30b-5p;PPP2R1B
hsa-miR-30b-5p;ZDHHC20
hsa-miR-30b-5p;VASH1
hsa-miR-30b-5p;SOCS3
hsa-miR-30b-5p;SLC7A5
hsa-miR-30b-5p;PPP1R15B
hsa-miR-30b-5p;PIK3C2B
hsa-miR-30b-5p;NAP1L1
hsa-miR-30b-5p;MARCKSL1
hsa-miR-30b-5p;MAPK8
hsa-miR-30b-5p;LMBR1L
hsa-miR-30b-5p;LARP1
hsa-miR-30b-5p;KREMEN1
hsa-miR-30b-5p;HHIPL1
hsa-miR-30b-5p;GOLGA8B
hsa-miR-30b-5p;ARPP19
hsa-miR-30b-5p;ALG9
hsa-miR-30b-5p;AKIRIN1
hsa-miR-30b-5p;PTP4A1
hsa-miR-30b-5p;ADPRHL1
hsa-miR-30b-5p;POLR3E
hsa-miR-30b-5p;IFNE
hsa-miR-30b-5p;MTRNR2L10
hsa-miR-30b-5p;CSNK1G1
hsa-miR-30b-5p;CAND1
hsa-miR-30b-5p;TOMM5
hsa-miR-30b-5p;GIGYF1
hsa-miR-30b-5p;PGPEP1
hsa-miR-30b-5p;CXCL11
hsa-miR-30b-5p;FAM81B
hsa-miR-30b-5p;SKIDA1
hsa-miR-30b-5p;HABP4
hsa-miR-30b-5p;SIKE1
hsa-miR-30b-5p;GTF2E2
hsa-miR-30b-5p;PBRM1
hsa-miR-30b-5p;FOXA1
hsa-miR-30b-5p;ELOVL5
hsa-miR-30b-5p;VPS33A
hsa-miR-30b-5p;SIX4
hsa-miR-30b-5p;PPP3CB
hsa-miR-30b-5p;PICALM
hsa-miR-30b-5p;LIFR
hsa-miR-30b-5p;FYCO1
hsa-miR-30b-5p;FRS2
hsa-miR-30b-5p;DCUN1D1
hsa-miR-30b-5p;CELSR3
hsa-miR-30b-5p;NDUFA12
hsa-miR-30b-5p;QRFPR
hsa-miR-30b-5p;ST3GAL5
hsa-miR-30b-5p;UHRF1BP1
hsa-miR-30b-5p;SCML2
hsa-miR-30b-5p;MYLIP
hsa-miR-30b-5p;MSANTD4
hsa-miR-30b-5p;FANCF
hsa-miR-30b-5p;B4GALT5
hsa-miR-30b-5p;OPHN1
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;MARCH4
hsa-miR-30b-5p;PLSCR1
hsa-miR-30b-5p;SERPINC1
hsa-miR-30b-5p;SEMA6A
hsa-miR-30b-5p;MED29
hsa-miR-30b-5p;BAHD1
hsa-miR-30b-5p;STX16
hsa-miR-30b-5p;PRKAR1A
hsa-miR-30b-5p;CREM
hsa-miR-30b-5p;CCDC71L
hsa-miR-30b-5p;ATP2A2
hsa-miR-30b-5p;APLP2
hsa-miR-30b-5p;ADAM9
hsa-miR-30b-5p;MRO
hsa-miR-30b-5p;LRRC3C
hsa-miR-30b-5p;MOGAT1
hsa-miR-30b-5p;SLFN5
hsa-miR-30b-5p;SHROOM3
hsa-miR-30b-5p;ZSCAN29
hsa-miR-30b-5p;ZNF200
hsa-miR-30b-5p;ZMYND8
hsa-miR-30b-5p;ZFAND5
hsa-miR-30b-5p;ZCRB1
hsa-miR-30b-5p;VPS41
hsa-miR-30b-5p;VAPA
hsa-miR-30b-5p;USP37
hsa-miR-30b-5p;UBXN4
hsa-miR-30b-5p;UBN1
hsa-miR-30b-5p;TXNDC5
hsa-miR-30b-5p;TWF1
hsa-miR-30b-5p;TRIM23
hsa-miR-30b-5p;TNFRSF10B
hsa-miR-30b-5p;TBC1D10B
hsa-miR-30b-5p;TANK
hsa-miR-30b-5p;TAF4B
hsa-miR-30b-5p;STAU1
hsa-miR-30b-5p;SOX12
hsa-miR-30b-5p;SLC4A7
hsa-miR-30b-5p;SLC38A7
hsa-miR-30b-5p;SH3PXD2A
hsa-miR-30b-5p;SH3GL1
hsa-miR-30b-5p;SRSF7
hsa-miR-30b-5p;SETD3
hsa-miR-30b-5p;SBF1
hsa-miR-30b-5p;SACS
hsa-miR-30b-5p;RPA2
hsa-miR-30b-5p;RNF122
hsa-miR-30b-5p;REV3L
hsa-miR-30b-5p;PTAR1
hsa-miR-30b-5p;PREPL
hsa-miR-30b-5p;PPTC7
hsa-miR-30b-5p;PPP1R2
hsa-miR-30b-5p;PPP1R12A
hsa-miR-30b-5p;PNMA1
hsa-miR-30b-5p;PER2
hsa-miR-30b-5p;PCDH10
hsa-miR-30b-5p;PAWR
hsa-miR-30b-5p;NDEL1
hsa-miR-30b-5p;MYBL2
hsa-miR-30b-5p;MLXIP
hsa-miR-30b-5p;MIB1
hsa-miR-30b-5p;MIA3
hsa-miR-30b-5p;MARCH6
hsa-miR-30b-5p;LPCAT1
hsa-miR-30b-5p;LIN7C
hsa-miR-30b-5p;LIN28B
hsa-miR-30b-5p;LHFPL2
hsa-miR-30b-5p;LCP1
hsa-miR-30b-5p;EPG5
hsa-miR-30b-5p;JOSD1
hsa-miR-30b-5p;KDM3A
hsa-miR-30b-5p;JAK1
hsa-miR-30b-5p;IQCB1
hsa-miR-30b-5p;IP6K3
hsa-miR-30b-5p;IL1A
hsa-miR-30b-5p;IKZF2
hsa-miR-30b-5p;GOLGA1
hsa-miR-30b-5p;GXYLT1
hsa-miR-30b-5p;GCLC
hsa-miR-30b-5p;GCSAM
hsa-miR-30b-5p;FUCA1
hsa-miR-30b-5p;FANCL
hsa-miR-30b-5p;FAM104A
hsa-miR-30b-5p;ERLIN1
hsa-miR-30b-5p;EPB41
hsa-miR-30b-5p;ENTPD1
hsa-miR-30b-5p;EED
hsa-miR-30b-5p;EDC3
hsa-miR-30b-5p;DYNLT3
hsa-miR-30b-5p;DCTN4
hsa-miR-30b-5p;CREG1
hsa-miR-30b-5p;CPEB4
hsa-miR-30b-5p;CLCC1
hsa-miR-30b-5p;CDC37L1
hsa-miR-30b-5p;CASP3
hsa-miR-30b-5p;C8orf76
hsa-miR-30b-5p;C7orf60
hsa-miR-30b-5p;C7orf43
hsa-miR-30b-5p;KIAA0226L
hsa-miR-30b-5p;BTBD7
hsa-miR-30b-5p;BTBD1
hsa-miR-30b-5p;CFDP1
hsa-miR-30b-5p;B4GALT1
hsa-miR-30b-5p;AVL9
hsa-miR-30b-5p;ATM
hsa-miR-30b-5p;ANKRA2
hsa-miR-30b-5p;AFF4
hsa-miR-30b-5p;MBNL3
hsa-miR-30b-5p;EIF2S1
hsa-miR-30b-5p;EIF5A2
hsa-miR-30b-5p;SHROOM3
hsa-miR-30b-5p;SLFN5
hsa-miR-30b-5p;MOGAT1
hsa-miR-30b-5p;LRRC3C
hsa-miR-30b-5p;MRO
hsa-miR-30b-5p;NAP1L1
hsa-miR-30b-5p;HIC2
hsa-miR-30b-5p;MTRNR2L10
hsa-miR-30b-5p;ADAM9
hsa-miR-30b-5p;APLP2
hsa-miR-30b-5p;ATP2A2
hsa-miR-30b-5p;CCDC71L
hsa-miR-30b-5p;PHTF2
hsa-miR-30b-5p;TMED2
hsa-miR-30b-5p;UHRF1BP1
hsa-miR-30b-5p;CREM
hsa-miR-30b-5p;PRKAR1A
hsa-miR-30b-5p;STX16
hsa-miR-30b-5p;PLSCR1
hsa-miR-30b-5p;MTRNR2L10
hsa-miR-30b-5p;PGPEP1
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;BAHD1
hsa-miR-30b-5p;MARCH4
hsa-miR-30b-5p;PLSCR1
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;SERPINC1
hsa-miR-30b-5p;B4GALT5
hsa-miR-30b-5p;MARCH4
hsa-miR-30b-5p;MED29
hsa-miR-30b-5p;SEMA6A
hsa-miR-30b-5p;SERPINC1
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;MARCH4
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;GIGYF1
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;IL21R
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;MARCH4
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;PLSCR1
hsa-miR-30b-5p;MARCH4
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;B4GALT5
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;STRN
hsa-miR-30b-5p;DDAH1
hsa-miR-30b-5p;GNA13
hsa-miR-30b-5p;HIC2
hsa-miR-30b-5p;LARP1
hsa-miR-30b-5p;OPHN1
hsa-miR-30b-5p;GNA13
hsa-miR-30b-5p;HIC2
hsa-miR-30b-5p;KBTBD6
hsa-miR-30b-5p;PHF13
hsa-miR-30b-5p;PSMD7
hsa-miR-30b-5p;SP4
hsa-miR-30b-5p;TFDP1
hsa-miR-30b-5p;ZNF460
hsa-miR-30b-5p;MTF2
hsa-miR-30b-5p;ADO
hsa-miR-30b-5p;ARPP19
hsa-miR-30b-5p;B4GALT5
hsa-miR-30b-5p;CBX2
hsa-miR-30b-5p;DDAH1
hsa-miR-30b-5p;FANCF
hsa-miR-30b-5p;FOXG1
hsa-miR-30b-5p;GNA13
hsa-miR-30b-5p;HIC2
hsa-miR-30b-5p;KBTBD6
hsa-miR-30b-5p;LARP1
hsa-miR-30b-5p;LCLAT1
hsa-miR-30b-5p;MIER3
hsa-miR-30b-5p;MSANTD4
hsa-miR-30b-5p;MYLIP
hsa-miR-30b-5p;PEG10
hsa-miR-30b-5p;PHF13
hsa-miR-30b-5p;SCML2
hsa-miR-30b-5p;SP4
hsa-miR-30b-5p;TFDP1
hsa-miR-30b-5p;UHRF1BP1
hsa-miR-30b-5p;ZNF507
hsa-miR-30b-5p;KIF11
hsa-miR-30b-5p;ZNF543
hsa-miR-30b-5p;ZNF460
hsa-miR-30b-5p;ST3GAL5
hsa-miR-30b-5p;QRFPR
hsa-miR-30b-5p;NDUFA12
hsa-miR-30b-5p;CELSR3
hsa-miR-30b-5p;DDAH1
hsa-miR-30b-5p;GNA13
hsa-miR-30b-5p;HIC2
hsa-miR-30b-5p;KBTBD6
hsa-miR-30b-5p;LCLAT1
hsa-miR-30b-5p;PEG10
hsa-miR-30b-5p;PHF13
hsa-miR-30b-5p;PSMD7
hsa-miR-30b-5p;SOX4
hsa-miR-30b-5p;TFDP1
hsa-miR-30b-5p;ZNF507
hsa-miR-30b-5p;ZNF460
hsa-miR-30b-5p;AKIRIN1
hsa-miR-30b-5p;AZIN1
hsa-miR-30b-5p;CD2AP
hsa-miR-30b-5p;DCUN1D1
hsa-miR-30b-5p;EML4
hsa-miR-30b-5p;ENPP4
hsa-miR-30b-5p;FOXA1
hsa-miR-30b-5p;FOXG1
hsa-miR-30b-5p;FOXN2
hsa-miR-30b-5p;FRS2
hsa-miR-30b-5p;FYCO1
hsa-miR-30b-5p;GTF2E2
hsa-miR-30b-5p;HIC2
hsa-miR-30b-5p;KBTBD6
hsa-miR-30b-5p;KIF11
hsa-miR-30b-5p;KIF5B
hsa-miR-30b-5p;LCOR
hsa-miR-30b-5p;LIFR
hsa-miR-30b-5p;LRRC8B
hsa-miR-30b-5p;MAPK8
hsa-miR-30b-5p;NAPG
hsa-miR-30b-5p;PDCD10
hsa-miR-30b-5p;PGM3
hsa-miR-30b-5p;PHF13
hsa-miR-30b-5p;PICALM
hsa-miR-30b-5p;PPP3CB
hsa-miR-30b-5p;PSMD7
hsa-miR-30b-5p;RAB10
hsa-miR-30b-5p;RAP1B
hsa-miR-30b-5p;RNF138
hsa-miR-30b-5p;SAE1
hsa-miR-30b-5p;SIX4
hsa-miR-30b-5p;SOBP
hsa-miR-30b-5p;SP4
hsa-miR-30b-5p;SRPR
hsa-miR-30b-5p;TFDP1
hsa-miR-30b-5p;VPS33A
hsa-miR-30b-5p;ZNF460
hsa-miR-30b-5p;FAM8A1
hsa-miR-30b-5p;ZNF543
hsa-miR-30b-5p;HABP4
hsa-miR-30b-5p;MFAP3
hsa-miR-30b-5p;SLC35G2
hsa-miR-30b-5p;CD2AP
hsa-miR-30b-5p;CSNK1G1
hsa-miR-30b-5p;ELOVL5
hsa-miR-30b-5p;FOXA1
hsa-miR-30b-5p;HIC2
hsa-miR-30b-5p;KBTBD6
hsa-miR-30b-5p;PBRM1
hsa-miR-30b-5p;PGM3
hsa-miR-30b-5p;PHF13
hsa-miR-30b-5p;PSMD7
hsa-miR-30b-5p;PTP4A1
